颀	[斤丆贝,qí,GB0]
颁	[八刀丆贝,bān,GB0]
颂	[八厶丆贝,sòng,GB0]
颃	[亠几丆贝,háng,GB0]
预	[予丆贝,yù,GB0]
颅	[卜尸丆贝,lú,GB0]
领	[人丶マ贝,lǐng,GB0]
颇	[皮丆贝,pǒ_pō,GB0]
颈	[ス工丆贝,jǐng_gěng,GB0]
颉	[士口丆贝,jié_xié,GB0]
颊	[夫丷丆贝,jiá,GB0]
颌	[合丆贝,hé_gé,GB0]
颍	[匕水丆贝,yǐng,GB0]
颏	[亥丆贝,kē_ké,GB0]
颐	[臣丆贝,yí,GB0]
频	[止小丆贝,pín,GB0]
颓	[禾几丆贝,tuí,GB0]
颔	[人丶乛贝,hàn,GB0]
颖	[匕禾丆贝,yǐng,GB0]
颗	[日木丆贝,kē,GB0]
题	[日一龰贝,tí,GB0]
颚	[口口一贝,è,GB0]
颛	[山而丆贝,zhuān,GB0]
颜	[立丿彡贝,yán,GB0]
额	[宀夊口贝,é,GB0]
颞	[耳又又贝,niè,GB0]
颟	[艹一冂贝,mān,GB0]
颠	[十且八贝,diān,GB0]
颡	[又又又贝,sǎng,GB0]
颢	[日{京頭}小贝,hào,GB0]
颤	[亠囗口贝,chàn_zhàn,GB0]
颥	[雨而丆贝,rú,GB0]
颦	[止小丆十,pín,GB0]
颧	[艹口口贝,quán,GB0]
风	[几乂,fēng,GB0]
飑	[几乂勹巳,biāo,GB0]
飒	[立几乂,sà,GB0]
飓	[几乂且八,jù,GB0]
飕	[几乂臼又,sōu,GB0]
飘	[西示几乂,piāo,GB0]
飙	[犬犬犬乂,biāo,GB0]
飚	[几乂火火,biāo,GB0]
飞	[乛二,fēi,GB0]
食	[食,shí_sì_yì,GB0]
飧	[夕食,sūn,GB0]
飨	[{纟上}丿食,xiǎng,GB0]
餍	[厂犬食,yàn,GB0]
餐	[卜夕又食,cān_sūn,GB0]
餮	[一夕人食,tiè,GB0]
饔	[亠{纟上}丿食,yōng,GB0]
饕	[口丂虎食,tāo,GB0]
饣	[饣,shí,GB0]
饥	[饣几,jī,GB0]
饧	[饣𠄎{两撇},táng_xíng,GB0]
饨	[饣七凵,tún,GB0]
饩	[饣气,xì,GB0]
饪	[饣壬,rèn,GB0]
饫	[饣夭,yù,GB0]
饬	[饣𠂉力,chì,GB0]
饭	[饣⺁又,fàn,GB0]
饮	[饣欠,yǐn_yìn,GB0]
饯	[饣一戈,jiàn,GB0]
饰	[饣𠂉巾,shì,GB0]
饱	[饣勹巳,bǎo,GB0]
饲	[饣乛一口,sì,GB0]
饴	[饣厶口,yí,GB0]
饵	[饣耳,ěr,GB0]
饶	[饣七丿兀,ráo,GB0]
饷	[饣向,xiǎng,GB0]
饺	[饣亠八乂,jiǎo,GB0]
饼	[饣䒑卄,bǐng,GB0]
饽	[饣十冖子,bō,GB0]
饿	[饣丿扌戈,è,GB0]
馀	[饣人一木,yú,GB0]
馁	[饣爪女,něi,GB0]
馄	[饣日匕匕,hún,GB0]
馅	[饣冖臼,xiàn,GB0]
馆	[饣宀尸コ,guǎn,GB0]
馇	[饣木日一,chā_zha,GB0]
馈	[饣口丄贝,kuì,GB0]
馊	[饣臼丨又,sōu,GB0]
馋	[饣冖口⺀,chán,GB0]
馍	[饣艹日大,mó,GB0]
馏	[饣卯田,liú_liù,GB0]
馐	[饣羊丑,xiū,GB0]
馑	[饣革二,jǐn,GB0]
馒	[饣日罒又,mán,GB0]
馓	[饣龷月夊,sǎn,GB0]
馔	[饣巳巳八,zhuàn,GB0]
馕	[饣十口𧘇,náng_nǎng,GB0]
首	[䒑自,shǒu,GB0]
馗	[九䒑自,kuí_qiú,GB0]
馘	[䒑自戈一,guó_xù,GB0]
香	[禾日,xiāng,GB0]
馥	[禾日𠂉夊,fù_bì,GB0]
馨	[士{眉上}殳日,xīn,GB0]
马	[马,mǎ,GB0]
驭	[马又,yù,GB0]
驮	[马大,tuó_duò,GB0]
驯	[马川,xùn_xún,GB0]
驰	[马也,chí,GB0]
驱	[马匚乂,qū,GB0]
驳	[马乂乂,bó,GB0]
驴	[马户,lǘ,GB0]
驵	[马且,zǎng,GB0]
驶	[马口乂,shǐ,GB0]
驷	[马囗儿,sì,GB0]
驸	[马亻寸,fù,GB0]
驹	[马勹口,jū,GB0]
驺	[马冖彐,zōu,GB0]
驻	[马丶王,zhù,GB0]
驼	[马宀匕,tuó,GB0]
驽	[女又马,nú,GB0]
驾	[力口马,jià,GB0]
驿	[马又キ,yì,GB0]
骀	[马厶口,dài_tái,GB0]
骁	[马七丿兀,xiāo,GB0]
骂	[口口马,mà,GB0]
骄	[马夭{介下},jiāo,GB0]
骅	[马亻匕十,huá,GB0]
骆	[马夊口,luò,GB0]
骇	[马亥,hài,GB0]
骈	[马䒑卄,pián,GB0]
骊	[马一{冂丶}{冂丶},lí,GB0]
骋	[马由丂,chěng,GB0]
验	[马人一{兴上},yàn,GB0]
骏	[马厶八夊,jùn,GB0]
骐	[马其,qí,GB0]
骑	[马大丁口,qí,GB0]
骒	[马日木,kè,GB0]
骓	[马隹,zhuī,GB0]
骖	[马厶大彡,cān,GB0]
骗	[马户冊,piàn,GB0]
骘	[阝止小马,zhì,GB0]
骚	[马又丶虫,sāo,GB0]
骛	[予丿夊马,wù,GB0]
骜	[龶勹夊马,ào,GB0]
骝	[马卯田,liú,GB0]
骞	[宀{冓上}八马,qiān,GB0]
骟	[马户习习,shàn,GB0]
骠	[马西示,biāo_piào,GB0]
骡	[马田糸,luó,GB0]
骢	[马{囟框}夊心,cōng,GB0]
骣	[马尸子子,chǎn,GB0]
骤	[马耳又二,zhòu,GB0]
骥	[马丬匕八,jì,GB0]
骧	[马{京頭}口𧘇,xiāng,GB0]
骨	[骨,gǔ_gū_gú,GB0]
骰	[骨殳,tóu_gǔ,GB0]
骱	[骨人{介下},jiè_jiá_xiè,GB0]
骶	[骨{卬左}七丶,dǐ,GB0]
骷	[骨古,kū,GB0]
骸	[骨亥,hái_gāi,GB0]
骺	[骨⺁一口,hóu,GB0]
骼	[骨夊口,gé,GB0]
髀	[骨{卑上}十,bì,GB0]
髁	[骨日木,kē_kuà,GB0]
髂	[骨宀夊口,qià_gé,GB0]
髅	[骨米女,lóu,GB0]
髋	[骨宀艹见,kuān,GB0]
髌	[骨宀斤八,bìn,GB0]
髑	[骨罒勹虫,dú,GB0]
髓	[骨{左上}工辶,suǐ,GB0]
高	[高,gāo_gào,GB0]
髟	[髟,biāo_piào_shān,GB0]
髡	[髟兀,kūn,GB0]
髦	[髟毛,máo,GB0]
髫	[髟刀口,tiáo,GB0]
髭	[髟止匕,zī,GB0]
髯	[髟冂土,rán,GB0]
髹	[髟亻木,xiū,GB0]
髻	[髟士口,jì_jié,GB0]
鬃	[髟宀示,zōng,GB0]
鬈	[髟丷夫㔾,quán,GB0]
鬏	[髟禾火,jiū,GB0]
鬓	[髟宀斤八,bìn,GB0]
鬟	[髟罒一𧘇,huán,GB0]
鬣	[髟巛囗{鼠下},liè,GB0]
鬯	[𠂭凵匕,chàng,GB0]
鬲	[一口冂丨,gé_lì_è,GB0]
鬻	[弓米弓丨,yù_zhōu_jū,GB0]
鬼	[鬼,guǐ,GB0]
魁	[鬼⺀十,kuí_kuǐ_kuài,GB0]
魂	[二厶鬼,hún,GB0]
魃	[鬼{左上}又丶,bá,GB0]
魄	[白鬼,pò_bó_tuò,GB0]
魅	[鬼未,mèi,GB0]
魇	[厂犬鬼,yǎn,GB0]
魈	[鬼小月,xiāo,GB0]
魉	[鬼一冂人,liǎng,GB0]
魍	[鬼冂䒑亡,wǎng,GB0]
魏	[禾女鬼,wèi_wéi_wēi,GB0]
魑	[鬼文凵厶,chī,GB0]
魔	[麻鬼,mó,GB0]
鱼	[鱼,yú,GB0]
鱿	[鱼尤,yóu,GB0]
鲁	[鱼日,lǔ,GB0]
鲂	[鱼方,fáng,GB0]
鲅	[鱼{左上}又丶,bà_bō,GB0]
鲆	[鱼干丷,píng,GB0]
鲇	[鱼卜口,nián,GB0]
鲈	[鱼卜尸,lú,GB0]
鲋	[鱼亻寸,fù,GB0]
鲍	[鱼勹巳,bào,GB0]
鲎	[⺍冖鱼,hòu,GB0]
鲐	[鱼厶口,tái,GB0]
鲑	[鱼土土,guī_xié,GB0]
鲒	[鱼士口,jié,GB0]
鲔	[鱼{左上}月,wěi,GB0]
鲕	[鱼而,ér,GB0]
鲚	[鱼文{介下},jì,GB0]
鲛	[鱼亠八乂,jiāo,GB0]
鲜	[鱼羊,xiān_xiǎn,GB0]
鲞	[丷夫鱼,xiǎng,GB0]
鲟	[鱼彐寸,xún,GB0]
鲠	[鱼一日乂,gěng,GB0]
鲡	[鱼一{冂丶}{冂丶},lí,GB0]
鲢	[鱼车辶,lián,GB0]
鲣	[鱼〢又土,jiān,GB0]
鲤	[鱼里,lǐ,GB0]
鲥	[鱼日寸,shí,GB0]
鲦	[鱼夊木,tiáo,GB0]
鲧	[鱼丿糸,gǔn,GB0]
鲨	[氵小丿鱼,shā,GB0]
鲩	[鱼宀一兀,huàn,GB0]
鲫	[鱼彐厶卩,jì,GB0]
鲭	[鱼龶月,qīng_zhēng,GB0]
鲮	[鱼土八夊,líng,GB0]
鲰	[鱼耳又,zōu,GB0]
鲱	[鱼非,fēi,GB0]
鲲	[鱼日匕匕,kūn,GB0]
鲳	[鱼日日,chāng,GB0]
鲴	[鱼囗古,gù,GB0]
鲵	[鱼臼儿,ní,GB0]
鲶	[鱼人丶心,nián,GB0]
鲷	[鱼⺆土口,diāo,GB0]
鲸	[鱼{京頭}小,jīng,GB0]
鲺	[鱼乛丿虫,shī,GB0]
鲻	[鱼巛田,zī,GB0]
鲼	[鱼十卄贝,fèn,GB0]
鲽	[鱼世木,dié,GB0]
鳃	[鱼田心,sāi,GB0]
鳄	[鱼口口丂,è,GB0]
鳅	[鱼禾火,qiū,GB0]
鳆	[鱼𠂉日夊,fù,GB0]
鳇	[鱼白王,huáng,GB0]
鳊	[鱼户冊,biān,GB0]
鳋	[鱼又丶虫,sāo,GB0]
鳌	[龶勹夊鱼,áo,GB0]
鳍	[鱼耂匕日,qí,GB0]
鳎	[鱼日习习,tǎ,GB0]
鳏	[鱼罒水,guān,GB0]
鳐	[鱼爪缶,yáo,GB0]
鳓	[鱼革力,lè,GB0]
鳔	[鱼西示,biào,GB0]
鳕	[鱼雨彐,xuě,GB0]
鳖	[丷巾八鱼,biē,GB0]
鳗	[鱼日罒又,mán,GB0]
鳘	[𠂉母夊鱼,mǐn,GB0]
鳙	[鱼广肀月,yōng,GB0]
鳜	[鱼厂䒑欠,guì,GB0]
鳝	[鱼羊䒑口,shàn,GB0]
鳞	[鱼米夕ヰ,lín,GB0]
鳟	[鱼丷酉寸,zūn,GB0]
鳢	[鱼冂龷䒑,lǐ,GB0]
鸟	[鸟,niǎo_diǎo,GB0]
鸠	[九鸟,jiū,GB0]
鸡	[又鸟,jī,GB0]
鸢	[弋鸟,yuān,GB0]
鸣	[口鸟,míng,GB0]
鸥	[匚乂鸟,ōu,GB0]
鸦	[牙鸟,yā,GB0]
鸨	[匕十鸟,bǎo,GB0]
鸩	[冖儿鸟,zhèn,GB0]
鸪	[古鸟,gū,GB0]
鸫	[七小鸟,dōng,GB0]
鸬	[卜尸鸟,lú,GB0]
鸭	[甲鸟,yā,GB0]
鸯	[冂大鸟,yāng,GB0]
鸱	[{卬左}七丶鸟,chī,GB0]
鸲	[勹口鸟,qú,GB0]
鸳	[夕㔾鸟,yuān,GB0]
鸵	[鸟宀匕,tuó,GB0]
鸶	[{纟上}纟鸟,sī,GB0]
鸷	[扌九丶鸟,zhì,GB0]
鸸	[而鸟,ér,GB0]
鸹	[舌鸟,guā,GB0]
鸺	[亻木鸟,xiū,GB0]
鸽	[合鸟,gē,GB0]
鸾	[亦鸟,luán,GB0]
鸿	[氵工鸟,hóng,GB0]
鹁	[十冖子鸟,bó,GB0]
鹂	[一{冂丶}{冂丶}鸟,lí,GB0]
鹃	[口月鸟,juān,GB0]
鹄	[⺧口鸟,gǔ_hú,GB0]
鹅	[丿扌戈鸟,é,GB0]
鹆	[八人口鸟,yù,GB0]
鹇	[门木鸟,xián,GB0]
鹈	[丷弓丨鸟,tí,GB0]
鹉	[一弋止鸟,wǔ,GB0]
鹊	[龷日鸟,què,GB0]
鹋	[艹田鸟,miáo,GB0]
鹌	[大电鸟,ān,GB0]
鹎	[{卑上}十鸟,bēi,GB0]
鹏	[月月鸟,péng,GB0]
鹑	[{京頭}子鸟,chún,GB0]
鹕	[古月鸟,hú,GB0]
鹗	[口口一鸟,è,GB0]
鹘	[骨鸟,gǔ_hú,GB0]
鹚	[䒑幺幺鸟,cí,GB0]
鹛	[{眉上}目鸟,méi,GB0]
鹜	[予丿夊鸟,wù,GB0]
鹞	[爪缶鸟,yào,GB0]
鹣	[䒑彐〢鸟,jiān,GB0]
鹤	[冖隹鸟,hè,GB0]
鹦	[贝贝女鸟,yīng,GB0]
鹧	[广卄一鸟,zhè,GB0]
鹨	[习习人鸟,liù,GB0]
鹩	[大丷日鸟,liáo,GB0]
鹪	[隹灬鸟,jiāo,GB0]
鹫	[{京頭}小尤鸟,jiù,GB0]
鹬	[予丿冂鸟,yù,GB0]
鹭	[足夊口鸟,lù,GB0]
鹰	[广亻隹鸟,yīng,GB0]
鹱	[鸟艹隹又,hù,GB0]
鹳	[艹口口鸟,guàn,GB0]
鹾	[卜囗乂工,cuó,GB0]
鹿	[鹿,lù_lǘ,GB0]
麂	[鹿几,jǐ,GB0]
麇	[鹿禾,jūn_qún,GB0]
麈	[鹿丶王,zhǔ,GB0]
麋	[鹿米,mí,GB0]
麒	[鹿其,qí,GB0]
麓	[木木鹿,lù,GB0]
麝	[鹿身寸,shè,GB0]
麟	[鹿米夕ヰ,lín,GB0]
麦	[龶夊,mài,GB0]
麴	[來夊勹米,qū,GB0]
麸	[龶夊夫,fū,GB0]
麻	[麻,má_mā,GB0]
麽	[麻丿厶,mó_má_ma_me,GB0]
麾	[麻毛,huī,GB0]
黄	[龷由八,huáng,GB0]
黉	[⺍冖龷八,hóng,GB0]
黍	[禾人水,shǔ,GB0]
黎	[禾勹丿水,lí,GB0]
黏	[禾人水口,nián,GB0]
黑	[黑,hēi,GB0]
黔	[黑人丶乛,qián,GB0]
默	[黑犬,mò,GB0]
黛	[亻弋黑,dài,GB0]
黜	[黑屮凵,chù,GB0]
黝	[黑幺力,yǒu_yī,GB0]
黟	[黑夕夕,yī,GB0]
黠	[黑士口,xiá,GB0]
黢	[黑厶八夊,qū,GB0]
黥	[黑{京頭}小,qíng,GB0]
黧	[禾勹丿黑,lí_lái,GB0]
黩	[黑十乛大,dú,GB0]
黪	[黑厶大彡,cǎn,GB0]
黯	[黑立日,àn_ān,GB0]
黹	[业丷巾八,zhǐ_xiàn,GB0]
黻	[业丷巾丶,fú,GB0]
黼	[业丷巾甫,fǔ,GB0]
黾	[口电,mǐn_miǎn_měng,GB0]
鼋	[一兀口电,yuán,GB0]
鼍	[口口田电,tuó,GB0]
鼎	[目爿片,dǐng_zhēn,GB0]
鼐	[乃目爿片,nài,GB0]
鼓	[壴十又,gǔ,GB0]
鼗	[儿二二又,táo,GB0]
鼙	[壴十又十,pí,GB0]
鼠	[臼{鼠下},shǔ,GB0]
鼢	[臼{鼠下}八刀,fén,GB0]
鼬	[臼{鼠下}由,yòu,GB0]
鼯	[臼{鼠下}一口,wú,GB0]
鼷	[臼{鼠下}爪大,xī,GB0]
鼹	[臼{鼠下}日女,yǎn,GB0]
鼻	[自田丌,bí,GB0]
鼽	[自田丌九,qiú,GB0]
鼾	[自田丌干,hān,GB0]
齄	[自田丌一,zhā,GB0]
齐	[文{介下},qí_jì,GB0]
齑	[文{介下}非一,jī,GB0]
齿	[止人凵,chǐ,GB0]
龀	[止人凵匕,chèn,GB0]
龃	[止人凵且,jǔ,GB0]
龄	[止人凵マ,líng,GB0]
龅	[止人凵巳,bāo,GB0]
龆	[止人凵口,tiáo,GB0]
龇	[止人凵匕,zī,GB0]
龈	[止人凵艮,kěn_yín,GB0]
龉	[止人凵口,yǔ,GB0]
龊	[止人凵足,chuò,GB0]
龋	[止人凵冂,qǔ,GB0]
龌	[止人凵至,wò,GB0]
龙	[尤丿,lóng,GB0]
龚	[尤丿龷八,gōng,GB0]
龛	[合尤丿,kān,GB0]
龟	[冖电,guī_jūn_qiū,GB0]
龠	[合口口冊,yuè,GB0]
丂	[丂,kǎo_qiǎo_yú,GBK]
丄	[丄,shàng,GBK]
丅	[丅,xià,GBK]
丆	[丆,hǎn,GBK]
丏	[丅乚乛,miǎn,GBK]
丒	[刀丶一,chǒu,GBK]
丗	[卅一,shì,GBK]
丟	[王厶,diū,GBK]
丠	[丬匕一,qiū,GBK]
両	[一冂山,liǎng,GBK]
丣	[丌匚コ,yǒu,GBK]
並	[䒑业,bìng_bàn_bàng,GBK]
丩	[丩,jiū,GBK]
丮	[乛キ,jǐ,GBK]
丯	[彡丨,jiè,GBK]
丱	[丱,guàn_kuàng,GBK]
丳	[口口{介下},chǎn_chuàn,GBK]
丵	[业䒑十,zhuó,GBK]
丷	[丷,bā,GBK]
丼	[卄亠,jǐng_dǎn,GBK]
乀	[乀,fú,GBK]
乁	[乁,yí_jí,GBK]
乂	[乂,yì_ài,GBK]
乄	[亅丶,wǔ,GBK]
乆	[乚人,jiǔ,GBK]
乊	[丿丷,yī,GBK]
乑	[亻{两撇}二,yín_pān_zhòng,GBK]
乕	[⺁二巾,hǔ,GBK]
乗	[禾龷,chéng,GBK]
乚	[乚,yǐn,GBK]
乛	[乛,ya,GBK]
乢	[山乚,gài,GBK]
乣	[幺乚,jiǔ,GBK]
乤	[下乙,xià,GBK]
乥	[丿丷乙,hù,GBK]
乧	[⺀十乙,dǒu,GBK]
乨	[厶口乚,shǐ,GBK]
乪	[乙田,náng,GBK]
乫	[力口乙,jiā,GBK]
乬	[匚コ乙,jù,GBK]
乭	[石乙,shí,GBK]
乮	[卯乙,mǎo,GBK]
乯	[丿丷{于下}乙,hū,GBK]
乲	[二欠乙,zī,GBK]
乴	[扌斤乙,xué,GBK]
乵	[辛乚,yǎn,GBK]
乶	[甫乙,fǔ,GBK]
乷	[氵小丿乙,shā,GBK]
乸	[也母,nǎ,GBK]
乹	[十早乚,gān,GBK]
乺	[戶斤乙,suǒ,GBK]
乻	[方人⺀乙,yú,GBK]
乼	[氵丶王乙,cui,GBK]
乽	[耂日乙,zhě,GBK]
乿	[爪糸乚,zhì_luàn,GBK]
亀	[冖日电,guī,GBK]
亁	[十日干乙,gān,GBK]
亂	[爪マ冂乚,luàn,GBK]
亃	[米夕ヰ乚,lǐn_lìn,GBK]
亄	[士冖一乚,yì,GBK]
亅	[亅,jué,GBK]
亇	[冖亅,ma,GBK]
亊	[{于下}丷彐,shì,GBK]
亐	[二㇉,yú,GBK]
亖	[二二,sì,GBK]
亗	[山二,suì,GBK]
亙	[一月一,gèn_gèng,GBK]
亜	[丌口一,yà,GBK]
亝	[厶厶厶二,qí_zhāi,GBK]
亞	[一{亞下},yà_yā_è,GBK]
亣	[丶丌,dà,GBK]
亪	[亦乁,ye,GBK]
亯	[{京頭}日,xiǎng,GBK]
亰	[亠日小,jīng,GBK]
亱	[亠亻日一,yè,GBK]
亴	[{亮頭}土九,yòu,GBK]
亶	[亠囗口一,dǎn_dàn_chán_zhān,GBK]
亷	[立丿彐八,lián,GBK]
亸	[{京頭}子丷十,duǒ,GBK]
亹	[亠臼冂且,wěi_mén,GBK]
亼	[人一,jí,GBK]
亽	[人丶,jí,GBK]
亾	[人乚,wáng,GBK]
仈	[亻八,bā,GBK]
仌	[人人,bīng,GBK]
仏	[亻厶,fó,GBK]
仐	[人十,sǎn,GBK]
仒	[人⺀,bīng,GBK]
仚	[人山,xiān,GBK]
仛	[亻丿七,tuō_duó_chà_zhé,GBK]
仜	[亻工,hóng,GBK]
仠	[亻干,gǎn_hàn,GBK]
仢	[亻勹丶,bó,GBK]
仦	[亻小,chào,GBK]
仧	[上人,cháng,GBK]
仩	[亻上,cháng,GBK]
仭	[亻刀乀,rèn,GBK]
仮	[亻⺁又,fǎn,GBK]
仯	[亻小丿,chào_miǎo,GBK]
仱	[亻人丶乛,qián_jīng,GBK]
仴	[亻月,wò,GBK]
仸	[亻夭,yǎo_fó,GBK]
仹	[亻丰,fēng,GBK]
仺	[人{反彐},cāng,GBK]
仼	[亻王,wáng,GBK]
仾	[亻一彑,dī,GBK]
伀	[亻八厶,zhōng,GBK]
伂	[亻一巾,pèi,GBK]
伃	[亻予,yú_yǔ_xù,GBK]
伄	[亻弓丨,diào,GBK]
伅	[亻七凵,dùn,GBK]
伆	[亻勹{两撇},wù,GBK]
伇	[亻殳,yì,GBK]
伈	[亻心,xǐn_lǐn,GBK]
伋	[亻乃乀,jí_fán,GBK]
伌	[亻厂㔾,ài,GBK]
伒	[亻斤,jìn_yín,GBK]
伓	[亻不,pī,GBK]
伔	[亻冖几,dǎn,GBK]
伕	[亻夫,fū,GBK]
伖	[亻{左上}又,tǎng,GBK]
伜	[亻九十,cuì,GBK]
伝	[亻二厶,yún,GBK]
伡	[亻车,chē,GBK]
伣	[亻见,qiàn_xiàn,GBK]
伨	[亻勹二,xùn,GBK]
伩	[亻文,xìn,GBK]
伬	[亻尸乀,ze,GBK]
伭	[亻亠幺,xián,GBK]
伮	[亻女又,nǔ,GBK]
伱	[亻人小,nǐ,GBK]
伳	[亻世,xiè,GBK]
伵	[亻囗儿,xù,GBK]
伷	[亻由,zhòu,GBK]
伹	[亻且,qū_zù,GBK]
伻	[亻干丷,bēng,GBK]
伾	[亻不一,pī,GBK]
伿	[亻口八,yì,GBK]
佀	[亻尸コ,sì,GBK]
佁	[亻厶口,yǐ_ǎi_sì_chì,GBK]
佂	[亻一止,zhēng,GBK]
佄	[亻卄二,hān_gàn,GBK]
佅	[亻未,mài,GBK]
佇	[亻宀丁,zhù,GBK]
佈	[亻{左上}巾,bù,GBK]
佉	[亻土厶,qū_qiā,GBK]
佊	[亻皮,bǐ,GBK]
佋	[亻刀口,zhāo_sháo_shào,GBK]
佌	[亻止匕,cǐ,GBK]
佒	[亻冂大,yǎng_yāng,GBK]
佔	[亻卜口,zhàn_chān_diān,GBK]
佖	[亻心丿,bì,GBK]
佡	[亻人山,xiān,GBK]
佢	[亻匚コ,qú,GBK]
佦	[亻石,shi,GBK]
佨	[亻勹巳,bāo,GBK]
佪	[亻囗口,huí_huái,GBK]
佫	[亻夊口,hè_gé,GBK]
佭	[亻夊ヰ,xiáng,GBK]
佮	[亻合,gé_é,GBK]
佱	[人二止,fǎ,GBK]
佲	[亻夕口,mǐng,GBK]
併	[亻䒑卄,bìng,GBK]
佷	[亻艮,hěn_héng,GBK]
佸	[亻舌,huó,GBK]
佹	[亻冖厂㔾,guǐ_guī,GBK]
佺	[亻人王,quán,GBK]
佽	[亻二欠,cì,GBK]
侀	[亻一卄刂,xíng,GBK]
侁	[亻⺧儿,shēn,GBK]
侂	[亻广丿七,tuō,GBK]
侅	[亻亥,gāi_hài,GBK]
來	[來,lái_lài,GBK]
侇	[亻大弓,yí,GBK]
侊	[亻小兀,guāng,GBK]
侌	[人丶乛厶,yīn,GBK]
侎	[亻米,mǐ,GBK]
侐	[亻丿皿,xù,GBK]
侒	[亻宀女,ān_ǎn,GBK]
侓	[亻彐キ,lù,GBK]
侕	[亻而,ér,GBK]
侖	[人一冊,lún_lùn,GBK]
侘	[亻宀丿七,chà,GBK]
侙	[亻弋工,chī,GBK]
侚	[亻勹日,xùn_xún,GBK]
侜	[亻舟,zhōu,GBK]
侞	[亻女口,rú,GBK]
侟	[亻{左上}丨子,cún_jiàn,GBK]
価	[亻西,sì,GBK]
侢	[亻王冂,dài,GBK]
侤	[亻耂丂,ta,GBK]
侫	[亻亡女,nìng,GBK]
侭	[亻尸乀⺀,jǐn,GBK]
侰	[亻彐丿口,jiǒng,GBK]
侱	[亻口王,chěng_tǐng,GBK]
侲	[亻辰,zhèn_zhēn_chēn,GBK]
侳	[亻人人土,zuò,GBK]
侴	[人一丑刂,chǒu,GBK]
侶	[亻口{囟框},lǚ,GBK]
侷	[亻尸乛口,jú,GBK]
侸	[亻一口䒑,shù_dōu,GBK]
侹	[亻壬廴,tǐng,GBK]
侺	[亻山人乛,shèn,GBK]
侻	[亻丷口儿,tuì_tuō,GBK]
侼	[亻十冖子,bó,GBK]
侽	[亻田力,nán,GBK]
侾	[亻耂子,xiāo,GBK]
俀	[亻爪女,tuǐ,GBK]
俁	[亻口㇉大,yǔ,GBK]
係	[亻丿糸,xì,GBK]
俆	[亻人一木,xú_shū,GBK]
俇	[亻犭王,guàng,GBK]
俈	[亻⺧口,kù,GBK]
俉	[亻一{五下}口,wǔ_wú,GBK]
俋	[亻口巴,yì,GBK]
俌	[亻甫,fǔ,GBK]
俍	[亻丶艮,liáng_lǎng,GBK]
俒	[亻宀一兀,hùn,GBK]
俓	[亻一巛工,jìng_yíng,GBK]
俔	[亻見,qiàn_xiàn,GBK]
俕	[亻宀木,sàn,GBK]
俖	[亻不口,pěi,GBK]
俙	[亻乂{左上}巾,xī,GBK]
俛	[亻冖口儿,fǔ_miǎn,GBK]
俠	[亻大人人,xiá,GBK]
俢	[亻夊彡,xiū,GBK]
俤	[亻丷弓丿,dì,GBK]
俥	[亻車,chē_jū,GBK]
俧	[亻士心,zhì,GBK]
俫	[亻一米,lái,GBK]
俬	[亻禾厶,sī,GBK]
俰	[亻禾口,huò,GBK]
俲	[亻亠八力,xiào,GBK]
俴	[亻戈戈,jiàn,GBK]
俵	[亻龶𧘇,biào,GBK]
俶	[亻上小又,chù_shū_tì,GBK]
俷	[亻月巴,fèi,GBK]
俹	[亻一{亞下},yà_yā,GBK]
俻	[亻夊田,bèi,GBK]
俼	[亻亠厶月,yù,GBK]
俽	[亻斤欠,xīn,GBK]
俿	[亻虎,hǔ_chí,GBK]
倀	[亻長,chāng_chéng_zhèng,GBK]
倁	[亻矢口,zhī,GBK]
倂	[亻丿干干,bìng,GBK]
倃	[亻夊卜口,jiù,GBK]
倄	[亻乂{左上}月,yáo,GBK]
倅	[亻亠人十,cuì_zú,GBK]
倆	[亻一巾入,liǎ_liǎng,GBK]
倇	[亻宀夕㔾,wǎn,GBK]
倈	[亻來,lái_lài_liē,GBK]
倉	[人丶彐口,cāng_chuàng,GBK]
倊	[亻八厶心,zòng,GBK]
個	[亻囗古,gè_gě,GBK]
倎	[亻冂龷八,tiǎn,GBK]
倐	[亻丨夊火,shū,GBK]
們	[亻門,men_mèn_mén,GBK]
倓	[亻火火,tán_dàn_tàn,GBK]
倕	[亻壬龷,chuí_zhuì,GBK]
倖	[亻土䒑十,xìng,GBK]
倗	[亻月月,péng_pěng_píng,GBK]
倛	[亻其,qī_qí_qì,GBK]
倝	[十早人,gàn,GBK]
倞	[亻{京頭}小,jìng_liàng,GBK]
倠	[亻隹,suī,GBK]
倢	[亻一彐龰,jié_qiè,GBK]
倣	[亻方夊,fǎng,GBK]
値	[亻十目乚,zhí,GBK]
倧	[亻宀示,zōng,GBK]
倫	[亻人一冊,lún,GBK]
倯	[亻木八厶,sōng,GBK]
倰	[亻土八夊,lèng_líng,GBK]
倱	[亻日匕匕,hùn,GBK]
倲	[亻木日,dōng_dòng,GBK]
倳	[亻{于下}口彐,zì,GBK]
倴	[亻大十卄,bèn_bēn,GBK]
倵	[亻一弋止,wǔ,GBK]
倶	[亻目一八,jù,GBK]
倷	[亻大示,nǎi,GBK]
倸	[亻爪木,cǎi,GBK]
倹	[亻合人,jiǎn,GBK]
倻	[亻耳阝,yē,GBK]
倽	[亻人舌,shà,GBK]
倿	[亻立女,nìng,GBK]
偀	[亻艹冂大,yīng,GBK]
